incident_id,host,component,label,confidence,reason,evidence,additional_sources,log_window,dev_feedback
804d37ed,scaqat02celadm02,kernel,1,0.9,"llm-arbiter:
Severity Assessment: Critical – The logs indicate a failure in the Mellanox mlx5_core driver during the transition of a Queue Pair (QP) from INIT to RTR state, resulting in a 'bad parameter' error (status 0x3) with syndrome 0x29e0df and error code -22. This failure is followed by the RDS/IB subsystem's inability to set up fast registration (fastreg) resources. Such errors can stem from mismatches between the driver and firmware versions, as seen in similar cases where incorrect parameters were passed during QP creation, leading to 'bad parameter' errors. This issue can disrupt Remote Direct Memory Access (RDMA) operations, potentially affecting Exadata/Exascale system reliability. To reproduce, attempt to establish RDMA connections under the current driver and firmware configuration. Resolution involves verifying and updating the Mellanox driver and firmware to compatible versions, ensuring proper parameter handling during QP transitions. This incident involves an Exadata/Exascale-specific component and should be reviewed by development for confirmation or deeper triage.

[Note: reason had fewer than required lines.]",https://forums.developer.nvidia.com/t/bad-input-length-0x50-when-creating-dci-qp/258477;https://www.mail-archive.com/netdev%40vger.kernel.org/msg138617.html,https://docs.nvidia.com/networking/display/mlnxenv23105140lts/bug%2Bfixes%2Bin%2Bthis%2Bversion - Bug fixes related to mlx5_core driver;https://kernel.googlesource.com/pub/scm/linux/kernel/git/torvalds/linux.git/%2B/689968db7b6145b2e4beb8b472d31162ffa5ad7d/drivers/net/ethernet/mellanox/mlx5/core/main.c - mlx5_core driver source code;https://cregit.linuxsources.org/code/5.9/drivers/net/ethernet/mellanox/mlx5/core/cmd.c.html - mlx5_core command handling code,"""Jul 27 17:57:22 scaqat02celadm02 kernel: mlx5_core 0000:21:00.0: mlx5_cmd_out_err:808:(pid 10720): INIT2RTR_QP(0x503) op_mod(0x0) failed, status bad parameter(0x3), syndrome (0x29e0df), err(-22)""
""Jul 27 17:57:22 scaqat02celadm02 kernel: RDS/IB: Failed to setup fastreg resources""",
8d9c2655,scaqat02celadm02,kernel,0,0.7882,ignore-emb-match,IGN-37748526,,"""Jul 27 20:54:32 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.83,0> stalling for more than 1 min...(drops=14 err=0)""
""Jul 27 20:54:32 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.84,0> stalling for more than 1 min...(drops=14 err=0)""
""Jul 27 20:54:33 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.51,0> stalling for more than 1 min...(drops=10 err=0)""
""Jul 27 20:54:34 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.84,3> stalling for more than 1 min...(drops=13 err=0)""
""Jul 27 20:54:34 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.84,4> stalling for more than 1 min...(drops=13 err=0)""
""Jul 27 20:54:34 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.55,::ffff:192.197.252.83,0> stalling for more than 1 min...(drops=15 err=0)""
""Jul 27 20:54:34 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.55,::ffff:192.197.252.84,0> stalling for more than 1 min...(drops=15 err=0)""",
db70f387,scaqat02celadm02,kernel,0,0.7837,ignore-emb-match,IGN-37748526,,"""Jul 27 20:54:37 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.50,0> stalling for more than 1 min...(drops=10 err=0)""
""Jul 27 20:54:37 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.55,::ffff:192.197.252.50,0> stalling for more than 1 min...(drops=10 err=0)""
""Jul 27 20:54:37 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.55,::ffff:192.197.252.51,0> stalling for more than 1 min...(drops=10 err=0)""
""Jul 27 20:54:37 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.55,::ffff:192.197.252.82,0> stalling for more than 1 min...(drops=14 err=0)""
""Jul 27 20:54:37 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.55,::ffff:192.197.252.81,0> stalling for more than 1 min...(drops=14 err=0)""
""Jul 27 20:54:37 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.81,0> stalling for more than 1 min...(drops=14 err=0)""
""Jul 27 20:54:37 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.82,0> stalling for more than 1 min...(drops=14 err=0)""
""Jul 27 20:54:38 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.82,6> stalling for more than 1 min...(drops=13 err=0)""
""Jul 27 20:54:38 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.82,1> stalling for more than 1 min...(drops=13 err=0)""
""Jul 27 20:54:39 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.55,::ffff:192.197.252.49,0> stalling for more than 1 min...(drops=10 err=0)""
""Jul 27 20:54:39 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.49,0> stalling for more than 1 min...(drops=10 err=0)""",
7cc93d36,scaqat02celadm02,kernel,0,0.8055,ignore-emb-match,IGN-37748526,,"""Jul 27 20:54:42 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.48,0> stalling for more than 1 min...(drops=10 err=0)""
""Jul 27 20:54:42 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.55,::ffff:192.197.252.48,0> stalling for more than 1 min...(drops=10 err=0)""",
4697f1a9,scaqat02celadm02,kernel,0,0.7876,ignore-emb-match,IGN-37748526,,"""Jul 27 20:54:46 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.55,::ffff:192.197.252.117,0> stalling for more than 1 min...(drops=14 err=0)""
""Jul 27 20:54:46 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.55,::ffff:192.197.252.116,0> stalling for more than 1 min...(drops=14 err=0)""
""Jul 27 20:54:46 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.116,0> stalling for more than 1 min...(drops=14 err=0)""
""Jul 27 20:54:48 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.147,0> stalling for more than 1 min...(drops=14 err=0)""
""Jul 27 20:54:48 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.117,0> stalling for more than 1 min...(drops=14 err=0)""
""Jul 27 20:54:48 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.117,4> stalling for more than 1 min...(drops=13 err=0)""
""Jul 27 20:54:49 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.55,::ffff:192.197.252.147,0> stalling for more than 1 min...(drops=14 err=0)""
""Jul 27 20:54:49 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.55,::ffff:192.197.252.148,0> stalling for more than 1 min...(drops=14 err=0)""
""Jul 27 20:54:49 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.148,2> stalling for more than 1 min...(drops=14 err=0)""
""Jul 27 20:54:50 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.55,::ffff:192.197.252.115,0> stalling for more than 1 min...(drops=14 err=0)""
""Jul 27 20:54:50 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.114,2> stalling for more than 1 min...(drops=13 err=0)""
""Jul 27 20:54:50 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.115,0> stalling for more than 1 min...(drops=13 err=0)""
""Jul 27 20:54:52 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.55,::ffff:192.197.252.114,0> stalling for more than 1 min...(drops=14 err=0)""
""Jul 27 20:54:52 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.114,0> stalling for more than 1 min...(drops=14 err=0)""",
d19222cd,scaqat02celadm02,kernel,0,0.783,ignore-emb-match,IGN-37748526,,"""Jul 27 20:55:05 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.55,::ffff:192.197.252.150,0> stalling for more than 1 min...(drops=14 err=0)""
""Jul 27 20:55:05 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.149,0> stalling for more than 1 min...(drops=14 err=0)""
""Jul 27 20:55:06 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.150,1> stalling for more than 1 min...(drops=13 err=0)""
""Jul 27 20:55:06 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.150,6> stalling for more than 1 min...(drops=13 err=0)""
""Jul 27 20:55:06 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.150,5> stalling for more than 1 min...(drops=13 err=0)""
""Jul 27 20:55:06 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.150,4> stalling for more than 1 min...(drops=13 err=0)""
""Jul 27 20:55:06 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.149,3> stalling for more than 1 min...(drops=13 err=0)""
""Jul 27 20:55:06 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.149,1> stalling for more than 1 min...(drops=13 err=0)""
""Jul 27 20:55:06 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.149,6> stalling for more than 1 min...(drops=13 err=0)""
""Jul 27 20:55:06 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.149,4> stalling for more than 1 min...(drops=13 err=0)""
""Jul 27 20:55:06 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.149,2> stalling for more than 1 min...(drops=13 err=0)""
""Jul 27 20:55:06 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.149,5> stalling for more than 1 min...(drops=13 err=0)""
""Jul 27 20:55:06 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.150,3> stalling for more than 1 min...(drops=13 err=0)""
""Jul 27 20:55:06 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.54,::ffff:192.197.252.150,2> stalling for more than 1 min...(drops=13 err=0)""
""Jul 27 20:55:07 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.55,::ffff:192.197.252.150,2> stalling for more than 1 min...(drops=13 err=0)""
""Jul 27 20:55:07 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.55,::ffff:192.197.252.150,6> stalling for more than 1 min...(drops=13 err=0)""
""Jul 27 20:55:08 scaqat02celadm02 kernel: RDS/IB: re-connect <::ffff:192.197.252.55,::ffff:192.197.252.149,0> stalling for more than 1 min...(drops=15 err=0)""
""Jul 28 01:14:30 localhost kernel: tsc: Marking TSC unstable due to TSCs unsynchronized""",
479108de,localhost,systemd-vconsole-setup,0,0.9,"llm-arbiter:
Severity Assessment: Non-Critical – The logs indicate that the 'systemd-vconsole-setup' service encountered 'KD_FONT_OP_GET failed while trying to get the font metadata: Invalid argument' errors during system boot. This issue arises when the framebuffer console driver ('fbcon') employs deferred takeover, causing 'systemd-vconsole-setup' to attempt font settings on an uninitialized console, leading to these error messages. This behavior is documented in Oracle Linux 10's release notes, which suggest that the deferred takeover causes the service to try setting the font on the default boot console that doesn't support this operation. The issue does not impact system reliability or availability and can be addressed by adding the 'fbcon=nodefer' kernel command line option, as recommended in the Oracle documentation. This incident does not involve an Exadata/Exascale-specific component and is considered benign.

[Note: reason had fewer than required lines.]",https://docs.oracle.com/en/operating-systems/oracle-linux/10/relnotes10.0/ol10-KernelIssues.html,https://access.redhat.com/solutions/4907991 - Red Hat's documentation on similar 'systemd-vconsole-setup' errors during boot;https://bugs.archlinux.org/task/78052 - Arch Linux bug report discussing 'systemd-vconsole-setup' failing to set console font,"""Jul 28 01:14:30 localhost systemd-vconsole-setup[192]: KD_FONT_OP_GET failed while trying to get the font metadata: Invalid argument""
""Jul 28 01:14:32 localhost systemd-vconsole-setup[823]: KD_FONT_OP_GET failed while trying to get the font metadata: Invalid argument""
""Jul 28 01:14:32 localhost systemd-vconsole-setup[851]: KD_FONT_OP_GET failed while trying to get the font metadata: Invalid argument""",
7bd9609f,localhost,systemd,0,0.9,"llm-arbiter:
Severity Assessment: Non-Critical – The logs indicate that systemd failed to activate the swap device labeled 'SWAP' due to a dependency failure, resulting in the 'swap.target' job failing with a 'dependency' result. This issue is commonly caused by the absence or misconfiguration of the specified swap device or file, leading systemd to time out while waiting for the device to become available. In Exadata/Exascale environments, swap space is typically not utilized, as these systems are designed to operate without relying on swap. Therefore, the failure to activate swap does not impact system reliability or availability. To resolve this issue, it is recommended to remove or comment out the swap entry in the '/etc/fstab' file to prevent systemd from attempting to activate a non-existent swap device. This approach aligns with best practices for Exadata/Exascale systems, where swap is not required.

[Note: reason had fewer than required lines.]",https://access.redhat.com/solutions/4563271;https://www.freedesktop.org/software/systemd/man/latest/systemd.swap.html,https://unix.stackexchange.com/questions/441835/systemd-btrfs-mount-times-out - Discusses systemd mount timeouts and dependency failures;https://blog.paranoidpenguin.net/2020/01/a-start-job-is-running-for-dev-disk-by-uuid/ - Explains systemd start job timeouts related to missing devices,"""Jul 28 01:16:02 localhost systemd[1]: Dependency failed for /dev/disk/by-label/SWAP.""
""Jul 28 01:16:02 localhost systemd[1]: Dependency failed for Swap.""
""Jul 28 01:16:02 localhost systemd[1]: swap.target: Job swap.target/start failed with result 'dependency'.""
""Jul 28 01:16:02 localhost systemd[1]: dev-disk-by\\x2dlabel-SWAP.swap: Job dev-disk-by\\x2dlabel-SWAP.swap/start failed with result 'dependency'.""
""Jul 28 01:16:02 localhost systemd[1]: dev-disk-by\\x2dlabel-SWAP.device: Job dev-disk-by\\x2dlabel-SWAP.device/start failed with result 'timeout'.""",
2d071827,localhost,kdumpctl,0,0.8383,ignore-emb-match,IGN-38318214,,"""Jul 28 01:16:03 localhost kdumpctl[2742]: kdump: Failed to mount LABEL=DBORA for kdump preflight check.""
""Jul 28 01:16:03 localhost kdumpctl[2568]: kdump: mkdumprd: failed to make kdump initrd""",
76185174,localhost,systemd,0,0.8608,ignore-emb-match,IGN-38318214,,"""Jul 28 01:16:03 localhost systemd[1]: kdump.service: Failed with result 'exit-code'.""
""Jul 28 01:16:03 localhost systemd[1]: Failed to start Crash recovery kernel arming.""",
9503cc85,localhost,systemd,0,0.9,"llm-arbiter:
Severity Assessment: Non-Critical – The logs indicate that systemd failed to activate the swap partition labeled 'SWAP' due to a dependency failure, resulting from a timeout while waiting for the device to become available. This issue is commonly associated with misconfigurations in the /etc/fstab file, such as referencing a non-existent or incorrectly labeled swap partition. The impact on system reliability is minimal, as modern systems with sufficient RAM can operate without swap space, though performance may degrade under heavy memory usage. To reproduce this behavior, one can configure an incorrect or missing swap partition label in /etc/fstab and attempt a system reboot. Resolution involves verifying the existence and correct labeling of the swap partition using tools like 'blkid' or 'lsblk', and ensuring that the /etc/fstab entry accurately reflects the correct device or UUID. Additionally, if the swap partition is no longer required, removing or commenting out the corresponding line in /etc/fstab will prevent systemd from attempting to activate it during boot. Similar issues have been reported in various distributions, indicating that this is a common and non-critical problem. For instance, a Red Hat knowledge base article discusses similar systemd dependency failures related to swap activation. [https://access.redhat.com/solutions/4563271]

[Note: reason had fewer than required lines.]",https://access.redhat.com/solutions/4563271,https://bugs.launchpad.net/bugs/1463023 - Ubuntu bug report on systemd timeout waiting for swap device;https://bugs-devel.debian.org/977457 - Debian bug report on systemd boot mounts broken in version 247+;https://bugs.archlinux.org/task/59266 - Arch Linux bug report on dependency failure for file system check with LVM2,"""Jul 28 01:18:03 localhost systemd[1]: Dependency failed for /dev/disk/by-label/SWAP.""
""Jul 28 01:18:03 localhost systemd[1]: dev-disk-by\\x2dlabel-SWAP.swap: Job dev-disk-by\\x2dlabel-SWAP.swap/start failed with result 'dependency'.""
""Jul 28 01:18:03 localhost systemd[1]: dev-disk-by\\x2dlabel-SWAP.device: Job dev-disk-by\\x2dlabel-SWAP.device/start failed with result 'timeout'.""",
